THERMAL ZONE: P1-6-COMMERCE 1-Cooling,THERMAL ZONE: HALL-1-7-Cooling,THERMAL ZONE: HALL-1-6-Cooling,,timestep
25.817873,24.033743,24.870098,,2227
24.47759,23.796743,24.551447,,2228
25.22292,22.482164,22.495445,,2229
24.189558,24.287258,25.172836,,2230
22.286268,23.671389,25.19518,,2231
24.212315,23.61036,23.73477,,2232
23.9568,25.193123,23.145569,,2233
22.223425,22.495142,25.303074,,2234
25.740635,23.890034,23.70075,,2235
22.235508,22.629293,25.374355,,2236
25.693588,24.223318,22.567694,,2237
23.903965,24.608332,25.302511,,2238
24.11537,24.750347,22.627195,,2239
22.129831,22.35352,22.919865,,2240
24.416094,24.88815,23.932625,,2241
22.284243,23.983814,23.35004,,2242
24.370766,22.680815,25.665922,,2243
25.657736,23.56815,22.613356,,2244
23.739933,24.04375,23.588806,,2245
22.643436,23.86309,25.008797,,2246
25.809864,25.599773,23.167904,,2247
24.976675,25.283504,23.321373,,2248
22.413801,25.524984,25.509624,,2249
25.796211,22.789862,25.745716,,2250
23.454834,22.48407,22.36477,,2251
25.78564,22.999908,25.355999,,2252
23.643318,24.70998,24.444136,,2253
25.435326,23.457743,23.34408,,2254
22.19415,24.714863,22.585716,,2255
23.721008,25.035625,25.764442,,2256
22.855068,23.33836,23.746578,,2257
22.212536,24.728031,22.885094,,2258
22.859674,24.72018,24.925205,,2259
23.288805,22.52409,22.432924,,2260
23.775478,25.307888,22.477287,,2261
24.22081,23.09243,22.456781,,2262
23.910767,23.073399,22.90998,,2263
23.086784,25.27118,24.248043,,2264
25.78374,24.135548,24.188019,,2265
25.652323,25.4859,23.364666,,2266
24.399996,23.549662,23.958979,,2267
24.815622,24.740723,23.05458,,2268
23.467606,22.899214,22.570984,,2269
25.614296,22.500977,22.94206,,2270
22.58274,25.451565,24.823498,,2271
24.04553,22.645847,23.172033,,2272
23.795473,24.938354,24.513058,,2273
24.099174,24.981869,24.446892,,2274
22.206795,23.88476,23.630762,,2275
25.786968,22.753,25.625465,,2276
22.829817,22.44878,25.451101,,2277
22.277266,24.030893,24.68262,,2278
23.386776,23.064852,23.130842,,2279
22.642332,24.442488,25.409634,,2280
24.185064,24.419355,23.231112,,2281
22.406128,25.341291,24.217123,,2282
22.272833,23.76417,24.873976,,2283
25.024242,24.83761,25.783642,,2284
24.114475,24.045834,24.864582,,2285
24.143408,24.055534,24.797544,,2286
25.00948,24.030376,23.748755,,2287
24.488718,24.660011,22.593918,,2288
22.332787,25.422958,24.234423,,2289
22.694443,24.08099,22.196867,,2290
25.660746,22.956852,24.586552,,2291
24.30363,25.072496,24.433493,,2292
23.25675,25.554468,24.267757,,2293
25.494497,24.6165,22.550669,,2294
24.991678,25.689095,25.169762,,2295
22.767975,22.476564,24.070133,,2296
25.200872,25.339544,24.375912,,2297
25.790255,22.708126,25.726192,,2298
25.617878,22.660967,22.842976,,2299
22.34952,25.40655,24.535301,,2300
24.510914,23.228579,24.78784,,2301
25.951366,25.290674,25.882568,,2302
25.29022,25.47359,25.564342,,2303
23.030878,23.242426,23.897093,,2304
23.137186,22.701506,25.278992,,2305
24.749006,23.91486,25.06256,,2306
25.510323,24.879915,22.63592,,2307
24.963932,25.633692,25.543013,,2308
23.273207,25.492018,24.122166,,2309
25.79782,24.897266,23.665655,,2310
25.6007,24.49531,22.649286,,2311
23.66485,23.2398,24.488993,,2312
22.178469,24.507332,22.526634,,2313
22.236198,22.479229,25.536148,,2314
24.644104,22.882269,23.03179,,2315
23.913614,22.74032,23.603228,,2316
22.042742,22.427494,22.299107,,2317
24.253307,24.496136,25.725845,,2318
25.84981,25.294832,24.151943,,2319
23.045265,24.279057,22.411182,,2320
24.026817,23.676497,22.404636,,2321
25.319256,25.550919,23.325977,,2322
22.33995,25.384565,24.394588,,2323
25.838167,24.044432,25.20442,,2324
23.840267,22.884075,23.820284,,2325
23.046448,22.415234,22.402834,,2326
22.743858,25.498146,25.46961,,2327
22.107103,22.317982,23.502764,,2328
24.83261,25.401016,25.072456,,2329
23.935143,23.36315,23.531404,,2330
22.906504,24.93079,23.221363,,2331
24.63193,25.707035,23.973097,,2332
23.164349,22.785196,24.138239,,2333
22.594524,24.12736,24.210115,,2334
22.252785,25.40997,22.887375,,2335
22.152798,24.1528,22.444777,,2336
25.714848,24.342407,22.80999,,2337
25.693266,23.548853,23.301134,,2338
23.313158,25.490788,23.310358,,2339
25.789944,24.787285,23.64174,,2340
24.731396,24.176966,24.122044,,2341
25.800274,24.424076,24.180592,,2342
23.09961,23.278597,24.395252,,2343
22.560865,24.305372,25.5198,,2344
22.65124,22.644938,23.607685,,2345
25.141066,25.684792,25.689081,,2346
24.869587,22.6345,23.815193,,2347
22.31827,25.456821,22.630466,,2348
22.716238,22.971226,23.667713,,2349
22.289772,24.4699,24.45624,,2350
25.446115,23.612562,24.386759,,2351
25.898527,24.634996,25.639967,,2352
24.911762,22.537302,22.55516,,2353
25.624678,23.199915,22.419617,,2354
23.205456,24.26979,23.797497,,2355
23.29032,25.609285,23.622204,,2356
23.096577,23.374285,24.283543,,2357
24.8279,23.681715,24.135498,,2358
23.614786,22.938715,24.699463,,2359
22.652012,23.9105,25.062126,,2360
22.240187,23.809961,24.273222,,2361
24.438118,24.393623,25.57067,,2362
24.716766,25.52334,25.478268,,2363
25.66857,25.498755,22.597795,,2364
22.526459,25.176367,23.305511,,2365
23.767605,22.531763,22.338902,,2366
22.82372,25.151873,23.276848,,2367
25.32364,24.206348,22.41887,,2368
23.813555,23.82913,23.652744,,2369
22.091728,22.24279,23.316605,,2370
25.761124,23.797112,24.141989,,2371
25.849773,24.999836,24.4463,,2372
25.270546,25.013563,24.954626,,2373
22.373379,24.917871,25.429573,,2374
25.880184,24.402414,25.560715,,2375
22.085686,22.317966,23.13868,,2376
22.640045,25.046272,25.148422,,2377
23.65608,25.314732,23.165516,,2378
25.658445,25.544758,24.87722,,2379
24.417873,25.216785,25.615374,,2380
22.321636,25.31023,24.15758,,2381
23.104147,24.202873,22.46327,,2382
23.396957,25.27529,22.415712,,2383
23.642838,22.697742,22.361187,,2384
23.273794,25.380402,22.475338,,2385
25.134594,25.47587,22.522081,,2386
22.22268,22.627817,25.15773,,2387
22.236738,23.34433,24.68022,,2388
22.835001,24.094687,23.708515,,2389
24.015194,24.157171,22.693727,,2390
24.749174,25.506618,23.764423,,2391
25.830193,24.735214,24.378044,,2392
23.917887,23.106575,25.591516,,2393
24.189785,22.513239,23.552742,,2394
25.141861,24.229166,25.180704,,2395
24.47633,25.48498,23.307169,,2396
23.972286,24.920069,24.23167,,2397
25.085888,25.32779,23.536686,,2398
24.74468,25.534046,25.347776,,2399
24.981966,22.627962,22.337624,,2400
22.997616,25.584381,25.196884,,2401
22.605473,22.195454,22.299946,,2402
24.095186,24.376266,25.653831,,2403
25.86502,24.08508,25.620277,,2404
24.576813,23.613325,23.315992,,2405
22.601297,22.549936,25.51095,,2406
25.717701,22.73197,24.468952,,2407
24.920444,23.198668,23.956717,,2408
25.57299,25.593733,23.029898,,2409
23.355312,25.481766,25.208248,,2410
22.354021,23.845324,23.542736,,2411
22.202318,23.82973,23.609663,,2412
22.154251,22.64933,23.972946,,2413
25.760199,25.378319,24.825325,,2414
23.97648,23.43529,24.453602,,2415
24.488922,22.673462,25.558767,,2416
22.901865,22.993715,23.823423,,2417
25.641218,25.527153,25.574425,,2418
23.84246,22.69386,25.554722,,2419
22.349455,25.144192,24.796537,,2420
23.641708,25.33751,24.399515,,2421
22.467255,24.586143,24.045887,,2422
24.055891,22.562378,24.699036,,2423
24.688112,23.467453,24.37444,,2424
25.663605,23.669247,22.61202,,2425
22.435177,23.909727,24.072096,,2426
23.829292,25.317808,22.509457,,2427
24.858253,24.559868,25.602402,,2428
23.333134,24.880869,23.605318,,2429
22.322956,23.947973,25.542273,,2430
24.129461,23.561335,23.553934,,2431
25.022135,23.663599,25.227392,,2432
24.312733,24.835228,22.624237,,2433
22.309786,25.43129,22.386635,,2434
22.233444,22.862375,25.106182,,2435
22.211739,25.320087,22.279459,,2436
25.294918,24.218708,23.78532,,2437
25.712965,23.274715,23.845682,,2438
25.607773,22.744165,22.58797,,2439
24.719828,24.87166,24.511833,,2440
22.046143,22.378382,22.406033,,2441
25.310627,25.206303,24.185583,,2442
25.899979,24.422113,25.87754,,2443
22.835768,23.970694,25.585316,,2444
23.546137,22.463474,22.4796,,2445
25.781761,25.512928,22.777,,2446
22.178808,23.27634,23.763403,,2447
24.502592,22.341808,23.574648,,2448
23.620882,22.496813,25.469767,,2449
25.502718,24.220882,24.510708,,2450
23.701279,25.630934,24.043167,,2451
23.236685,23.80147,25.467628,,2452
22.518242,24.744005,22.482073,,2453
22.82433,24.95972,24.921432,,2454
24.419455,22.920223,25.581982,,2455
23.928102,25.551126,22.700312,,2456
22.255995,24.086466,24.265444,,2457
25.735977,22.568022,24.943575,,2458
25.632896,22.617493,23.141743,,2459
24.55085,24.307892,23.28905,,2460
23.628714,25.627548,24.804756,,2461
25.27818,25.37017,24.383713,,2462
22.911722,22.7421,23.825573,,2463
22.181868,23.809624,23.28212,,2464
23.195568,24.716625,24.134954,,2465
25.764864,24.17971,23.822973,,2466
23.024189,25.32598,22.373055,,2467
22.3159,25.262123,24.108185,,2468
25.109428,24.362553,24.541592,,2469
22.474047,24.096148,24.749153,,2470
23.837837,22.845175,25.031055,,2471
22.041964,22.359835,22.353537,,2472
23.567263,24.191612,24.639193,,2473
23.269537,22.85367,24.91566,,2474
25.684856,23.236,24.223444,,2475
23.424742,24.111042,22.51957,,2476
22.303247,24.689188,24.218904,,2477
25.11576,25.246847,24.12387,,2478
25.485632,25.364979,23.920254,,2479
25.654896,23.502052,22.63118,,2480
23.981426,23.803156,24.639048,,2481
25.837563,25.554825,23.683737,,2482
25.758965,25.175892,22.726503,,2483
24.118069,25.419926,23.622974,,2484
24.138548,24.594212,22.59794,,2485
25.72175,24.199196,23.070557,,2486
24.59497,24.982176,22.518753,,2487
22.987625,22.480093,22.242561,,2488
22.118855,22.809816,23.210712,,2489
22.752071,24.875805,22.488173,,2490
24.35748,24.13512,23.734901,,2491
22.311087,25.27028,24.018183,,2492
23.019688,23.98736,25.476795,,2493
25.668266,23.849764,22.510752,,2494
23.252352,22.75925,22.473022,,2495
25.622755,22.934223,22.652603,,2496
23.512478,22.398159,22.453442,,2497
22.86274,24.49212,24.0012,,2498
24.794844,23.367027,25.518932,,2499
24.15351,25.302437,22.795654,,2500
23.209627,25.463285,23.603138,,2501
24.67526,24.219301,24.004038,,2502
25.609177,22.468567,22.887445,,2503
25.47131,24.934355,25.324997,,2504
25.715372,23.395535,24.356401,,2505
23.091423,24.895279,25.59618,,2506
25.452116,25.454895,25.63223,,2507
25.738232,22.757801,24.792128,,2508
22.425182,25.588642,25.639446,,2509
24.850767,22.852451,24.325247,,2510
22.818905,25.290787,25.511703,,2511
23.940428,23.328745,24.774446,,2512
23.50985,25.613237,25.599121,,2513
24.228354,24.586561,23.049889,,2514
22.340813,24.952057,24.841747,,2515
24.377943,25.386503,22.54198,,2516
24.619865,22.369198,23.721216,,2517
25.80202,25.23247,23.401848,,2518
23.751268,25.565756,25.317215,,2519
23.615088,22.977633,25.21336,,2520
25.513897,22.49479,23.957172,,2521
23.2045,25.638294,25.535454,,2522
25.153435,24.985353,25.27892,,2523
23.35299,25.489893,23.64861,,2524
24.09775,22.804089,24.034521,,2525
24.444944,25.536528,24.471443,,2526
22.60212,23.35605,23.49105,,2527
22.6519,24.117596,23.235193,,2528
22.849548,25.287714,25.49773,,2529
23.774837,22.743681,22.916647,,2530
25.68463,22.768337,24.179539,,2531
23.401823,25.116188,22.42979,,2532
25.277998,24.664314,22.477388,,2533
24.540373,24.584675,22.41653,,2534
22.83001,22.67653,23.26705,,2535
24.444551,23.08611,22.608809,,2536
25.872139,24.872086,24.954296,,2537
22.306143,25.263975,23.940443,,2538
23.824835,22.798763,23.954084,,2539
22.558378,22.332453,22.676355,,2540
22.385925,25.437513,25.123219,,2541
22.361485,25.424181,24.721073,,2542
22.120995,22.942032,22.42848,,2543
22.429611,23.409813,22.537323,,2544
22.302855,25.448048,23.700489,,2545
22.313814,24.229954,25.104893,,2546
24.992659,24.585464,23.849607,,2547
25.023888,25.370445,22.47195,,2548
22.146904,24.167183,22.330193,,2549
22.209566,22.850332,24.712292,,2550
22.22939,24.28087,23.618755,,2551
22.323927,24.161644,25.345114,,2552
23.788145,22.497295,24.313728,,2553
25.035978,24.104664,23.223135,,2554
25.599976,22.69668,22.502897,,2555
25.87979,24.292997,25.663422,,2556
22.662653,25.385502,23.47999,,2557
24.466827,24.62296,22.53826,,2558
23.514002,25.259552,22.512278,,2559
24.994507,22.9304,25.518833,,2560
22.766727,22.388676,22.485317,,2561
25.871332,24.604958,25.207685,,2562
25.365068,23.664658,23.606205,,2563
25.37259,23.50912,24.428078,,2564
25.830536,25.658667,23.460455,,2565
24.660622,23.005133,23.620121,,2566
23.687082,22.648582,25.542591,,2567
23.412548,23.917498,25.014376,,2568
23.251436,25.488426,23.137417,,2569
22.297451,23.911415,24.638624,,2570
25.007168,24.518661,25.538101,,2571
23.88427,23.889814,25.518885,,2572
23.379864,25.548056,25.196571,,2573
25.88736,25.523724,24.561401,,2574
22.936224,24.208706,25.003374,,2575
24.413652,23.308014,24.914846,,2576
23.815418,24.190363,25.579512,,2577
23.325403,23.408726,25.400482,,2578
24.620855,23.666481,22.736784,,2579
24.866919,24.318176,24.818861,,2580
23.218704,22.739283,24.06146,,2581
24.790863,24.917175,22.742952,,2582
22.075668,22.36721,22.919147,,2583
23.002766,25.480227,24.819395,,2584
22.878157,23.55828,24.58981,,2585
25.144464,22.5583,23.663084,,2586
25.66283,22.812544,23.455576,,2587
23.749321,24.706793,25.429996,,2588
22.015865,22.178099,22.091625,,2589
22.221258,23.473429,24.287958,,2590
22.239882,23.355885,24.722109,,2591
23.807928,24.04145,24.354643,,2592
24.58203,22.557993,24.291306,,2593
24.340092,22.524467,23.863907,,2594
25.345364,23.552532,25.433668,,2595
23.6382,22.518696,25.516445,,2596
23.887665,23.751373,23.780796,,2597
25.748077,24.31544,23.40189,,2598
25.08793,25.572557,24.08906,,2599
23.318907,25.031752,23.27572,,2600
22.224537,23.094753,24.722359,,2601
23.811844,25.536755,24.009933,,2602
25.811745,24.655209,24.14447,,2603
22.80211,22.501171,23.818249,,2604
22.475067,24.662235,25.486418,,2605
22.22205,22.379402,25.395435,,2606
24.784452,25.741371,25.262638,,2607
23.12641,23.400106,24.624699,,2608
24.568989,22.769505,22.93942,,2609
24.667154,24.796803,25.647083,,2610
24.479704,24.830866,25.601034,,2611
25.409874,25.191677,24.118376,,2612
22.25165,25.17835,23.0997,,2613
23.179861,22.631014,22.443861,,2614
24.481205,22.72091,23.762758,,2615
25.855225,23.831413,25.707413,,2616
22.339077,24.162683,25.60161,,2617
23.536438,24.383156,22.419897,,2618
22.15247,23.752642,22.839346,,2619
23.376163,24.507114,25.448652,,2620
25.50774,24.612787,23.076797,,2621
22.298891,23.55949,25.521671,,2622
23.748697,23.363718,23.454847,,2623
24.237576,23.775637,23.803478,,2624
22.274864,23.120316,22.583569,,2625
23.838726,24.444485,24.629988,,2626
24.129856,25.174513,23.804983,,2627
25.763748,24.137527,23.84618,,2628
22.25572,23.984686,24.362553,,2629
24.92071,24.741104,23.322075,,2630
25.833344,25.638626,23.528212,,2631
22.120426,22.56687,23.48038,,2632
23.894194,24.320242,25.572649,,2633
22.2218,22.397346,25.373253,,2634
22.930939,25.361427,23.10673,,2635
24.945467,25.3762,25.679604,,2636
22.370768,25.51802,24.785015,,2637
25.290625,23.743345,23.261414,,2638
24.523113,22.673222,25.120348,,2639
22.317703,24.490477,24.910477,,2640
25.432943,25.325315,23.683365,,2641
25.852823,24.911568,24.586418,,2642
25.410456,22.779331,23.711063,,2643
25.533321,24.860886,25.549223,,2644
25.797373,23.690872,24.864452,,2645
25.800508,22.869051,25.739592,,2646
22.214317,25.287569,22.35583,,2647
24.792023,25.637218,25.770405,,2648
25.788147,22.725256,25.673244,,2649
23.6516,22.43503,23.567484,,2650
23.643263,24.792345,25.668085,,2651
25.740845,22.536537,25.05783,,2652
25.21535,25.420584,25.702448,,2653
25.684628,23.618914,25.484322,,2654
25.780148,24.518568,23.743944,,2655
25.216726,25.028076,25.753895,,2656
25.483612,23.79081,25.611395,,2657
24.511728,25.563412,24.520275,,2658
24.634928,25.05257,23.577053,,2659
24.018862,24.995935,23.90961,,2660
24.17378,22.654074,25.493647,,2661
25.729626,22.493376,24.910261,,2662
23.610964,25.47455,23.892641,,2663
23.16814,24.306747,24.742851,,2664
23.193577,22.964457,25.567219,,2665
25.286356,22.75523,24.921526,,2666
23.884169,25.505604,23.725231,,2667
24.192652,24.057323,23.978182,,2668
24.583256,24.57511,25.339172,,2669
24.679153,24.429686,22.559391,,2670
25.664007,23.722729,22.565401,,2671
25.835901,25.830368,25.428644,,2672
25.895716,24.817953,25.409218,,2673
25.22435,22.907871,24.284626,,2674
23.649057,23.156471,23.932055,,2675
25.089657,23.070072,25.001493,,2676
22.170712,23.268469,23.633625,,2677
23.231558,25.484573,23.90015,,2678
23.58734,25.365269,23.06192,,2679
22.111094,23.403961,22.484617,,2680
22.307896,23.753796,25.480413,,2681
25.467377,22.868977,23.379967,,2682
23.903305,24.135897,23.879124,,2683
24.916632,24.230751,23.123182,,2684
22.901386,25.51218,25.496346,,2685
23.709665,22.668179,24.499352,,2686
25.745256,22.672752,24.996603,,2687
24.2103,24.465569,22.486706,,2688
24.398623,22.757408,23.676292,,2689
25.153677,23.934639,22.582918,,2690
23.982786,24.884151,23.901112,,2691
22.871124,23.751875,23.79256,,2692
25.116257,22.437408,23.825394,,2693
24.067398,25.012201,23.79859,,2694
24.02393,22.786505,25.505299,,2695
24.418535,24.57552,24.357565,,2696
23.51454,24.308334,24.271305,,2697
25.655975,23.535284,22.616293,,2698
24.299648,25.531723,25.565706,,2699
25.65202,25.508286,24.292833,,2700
22.292261,23.82686,25.141575,,2701
22.38015,24.91806,23.8738,,2702
25.848694,24.5915,24.836311,,2703
23.537613,24.19243,24.781137,,2704
22.364332,25.337427,24.856207,,2705
22.568378,25.132103,22.86074,,2706
25.679617,25.73638,25.884535,,2707
25.77013,22.676594,25.415611,,2708
23.38201,23.867598,25.272419,,2709
22.307337,24.058311,25.166412,,2710
22.279797,24.921665,23.834883,,2711
24.56252,24.296469,24.657314,,2712
25.786194,22.910885,25.454407,,2713
23.830553,22.524063,23.23364,,2714
25.399471,22.742548,22.541916,,2715
24.68383,25.671497,25.514126,,2716
22.476728,23.35615,24.24605,,2717
22.691334,24.105076,24.006702,,2718
25.480072,23.828848,23.902565,,2719
25.831059,25.39578,23.732231,,2720
22.246239,23.878279,24.307774,,2721
25.772938,25.80791,25.18652,,2722
22.851236,22.677032,25.413097,,2723
23.413593,25.373354,23.860987,,2724
25.650702,23.661072,22.400845,,2725
23.928688,23.036314,25.493244,,2726
23.97137,25.460789,22.559824,,2727
22.159872,22.384611,24.33321,,2728
22.250645,23.824802,24.436155,,2729
22.24603,22.650549,25.531986,,2730
23.563374,25.750214,25.751326,,2731
22.23283,22.562725,25.395378,,2732
23.80371,24.729773,25.687681,,2733
25.394466,22.64586,25.026268,,2734
23.63369,24.085722,23.151272,,2735
25.111197,24.473717,24.698387,,2736
22.835886,22.29489,22.6738,,2737
22.76371,24.344788,22.68242,,2738
25.801836,24.008537,24.622688,,2739
23.242022,23.941921,23.201382,,2740
23.907455,22.58953,25.519194,,2741
23.975542,24.132563,24.943481,,2742
22.11363,23.075531,22.856176,,2743
22.751701,24.510294,22.383223,,2744
23.26095,22.52784,23.37057,,2745
24.271452,22.54019,23.368744,,2746
23.647205,23.008358,25.056086,,2747
25.59388,22.62014,22.475801,,2748
23.068,22.384684,25.289312,,2749
24.361372,23.058008,24.855291,,2750
23.824476,22.745026,23.52,,2751
22.739004,24.274103,23.815386,,2752
22.233908,25.133492,22.842941,,2753
22.34079,24.478674,25.314747,,2754
24.456453,23.683115,25.092972,,2755
24.74234,22.29681,22.250008,,2756
25.142735,22.616068,23.758757,,2757
22.973915,23.048222,23.462774,,2758
24.207613,25.19277,22.449957,,2759
25.190783,25.427433,22.751184,,2760
22.299774,23.704899,25.39125,,2761
22.55525,23.98878,25.531767,,2762
25.761074,25.232199,22.706049,,2763
22.251211,23.835814,24.434774,,2764
22.336756,25.453566,24.271286,,2765
24.37319,23.684366,22.291998,,2766
23.14502,24.06895,22.34336,,2767
25.124813,24.436949,23.44243,,2768
23.486008,22.492771,25.571447,,2769
25.707966,24.337652,22.697779,,2770
23.217228,22.296501,22.564194,,2771
24.55711,25.322788,22.498158,,2772
24.207142,25.50508,22.524315,,2773
22.195055,22.70354,24.612396,,2774
22.191422,24.771526,22.35335,,2775
23.671219,25.225645,23.384726,,2776
25.693733,23.10008,23.693363,,2777
23.760262,25.456968,22.481583,,2778
23.09721,23.209953,23.25556,,2779
22.988647,24.18161,23.641605,,2780
24.795132,25.557518,25.849653,,2781
25.79304,25.015322,23.46634,,2782
22.120117,22.416784,23.625214,,2783
22.876785,22.494839,23.944407,,2784
23.1556,24.490326,25.43138,,2785
25.397255,24.96496,25.368559,,2786
23.14723,25.547098,23.02681,,2787
22.207994,23.753843,23.782064,,2788
23.758823,24.941168,25.767319,,2789
24.956953,22.542177,22.47791,,2790
22.224997,22.60384,25.221102,,2791
22.475492,25.363203,22.57015,,2792
25.797016,24.638737,23.910522,,2793
23.677496,22.477829,24.627369,,2794
22.090641,23.093922,22.446964,,2795
22.379614,24.903395,25.55003,,2796
23.859413,22.624832,22.445463,,2797
22.108398,23.387152,22.455606,,2798
23.665762,22.836964,22.394129,,2799
22.590254,23.677944,22.813086,,2800
25.741655,22.73436,24.873793,,2801
25.600082,22.465645,22.735754,,2802
23.588392,22.736717,25.159397,,2803
23.864908,22.298649,23.067608,,2804
25.541054,22.681532,22.682585,,2805
24.033533,22.951012,22.4155,,2806
22.035685,22.520243,22.086386,,2807
23.393318,24.13013,22.493624,,2808
23.594252,24.656874,23.926943,,2809
24.645313,22.414036,23.090553,,2810
22.281807,23.432041,25.358665,,2811
22.49054,25.370998,24.732182,,2812
25.807907,24.330215,25.831964,,2813
25.857346,23.963093,25.61179,,2814
25.79241,23.544308,24.926659,,2815
23.017185,24.643932,23.32117,,2816
25.095366,23.96487,23.488054,,2817
25.20813,24.117886,24.271393,,2818
25.77394,22.96051,25.196465,,2819
23.144466,22.548077,25.413416,,2820
25.797625,23.307398,25.25223,,2821
24.951271,22.56397,23.85441,,2822
25.783459,23.01257,25.30623,,2823
24.973513,23.204748,25.487396,,2824
23.13365,23.693254,25.372791,,2825
22.767199,24.194813,25.53913,,2826
24.792885,24.875364,23.317688,,2827
23.53479,25.463984,24.276823,,2828
22.099876,22.298506,23.399393,,2829
24.978382,24.846546,24.870842,,2830
22.809446,25.611504,25.367601,,2831
24.137234,23.382149,25.341934,,2832
25.86872,25.76273,24.005487,,2833
22.734251,22.609133,24.203247,,2834
24.888044,25.447477,23.673317,,2835
22.874847,23.033453,24.273582,,2836
25.580437,22.3913,22.476133,,2837
22.194668,24.333685,22.975676,,2838
22.668625,23.24774,22.419987,,2839
25.781424,23.099482,25.683832,,2840
22.200485,23.334717,24.073523,,2841
22.321724,25.455336,24.013979,,2842
25.73983,25.658693,24.43241,,2843
23.731901,23.576473,22.48219,,2844
24.823471,23.37239,22.541132,,2845
23.138432,22.472342,23.653248,,2846
25.93645,25.410624,25.50901,,2847
23.585886,23.972782,24.252094,,2848
25.735523,24.749609,25.7691,,2849
25.212946,24.456608,23.086521,,2850
25.033306,23.111666,25.611256,,2851
25.918901,25.286404,25.334913,,2852
23.450775,22.257072,22.712837,,2853
23.953253,22.37332,24.473625,,2854
24.47226,22.411125,22.86224,,2855
24.456106,23.99103,24.718494,,2856
25.749073,23.653395,24.080856,,2857
24.661331,24.846556,22.464466,,2858
25.898184,24.738224,25.530907,,2859
24.145088,25.527767,23.612623,,2860
25.82712,23.428267,25.632776,,2861
23.517666,22.672413,23.863514,,2862
25.165031,24.704754,23.85426,,2863
25.933208,25.010157,25.854374,,2864
22.197687,22.391624,24.969048,,2865
23.459766,23.30054,23.818172,,2866
24.161402,24.358894,24.074749,,2867
22.828272,24.22129,23.810795,,2868
25.715862,24.515076,22.65457,,2869
23.99506,22.774736,25.161524,,2870
23.040655,24.28204,24.133413,,2871
22.26438,24.620667,23.87377,,2872
22.226494,23.869492,23.980888,,2873
22.540445,24.753605,22.434088,,2874
24.566496,25.448994,23.27447,,2875
23.168856,23.717216,24.85926,,2876
22.908297,25.427368,25.23139,,2877
24.904148,23.020922,22.587868,,2878
24.48439,24.76921,25.250982,,2879
25.76299,23.104147,24.866703,,2880
24.84475,22.660177,25.583122,,2881
22.31903,22.806534,25.45091,,2882
23.909817,23.574593,25.357803,,2883
24.461758,23.25591,23.89349,,2884
25.051544,25.262617,22.49086,,2885
22.316988,23.384623,22.468542,,2886
25.761147,25.39556,22.543915,,2887
24.67829,24.161331,25.60033,,2888
23.364038,25.258982,24.980713,,2889
23.351393,25.587532,24.22668,,2890
23.987286,25.562916,24.422674,,2891
24.938269,23.409445,25.388111,,2892
22.186312,24.032887,23.134418,,2893
22.230267,23.97837,23.936172,,2894
22.488125,22.390932,23.33816,,2895
23.349052,22.561773,22.472769,,2896
24.904509,24.815828,22.604778,,2897
23.703451,23.689014,22.823761,,2898
24.887281,25.543373,25.396503,,2899
25.771921,25.48964,22.633034,,2900
25.249851,23.715042,22.650663,,2901
23.45599,25.401089,24.820774,,2902
24.817762,25.657318,22.541779,,2903
25.16129,24.309767,25.598248,,2904
22.304642,24.800308,24.378597,,2905
23.150227,22.791739,22.190922,,2906
22.449535,24.702744,22.505465,,2907
22.779934,24.96689,23.776443,,2908
23.93203,23.415346,25.36436,,2909
23.872244,25.497475,23.60312,,2910
23.587269,22.61918,24.579361,,2911
23.053497,23.890266,22.384008,,2912
25.11476,25.448246,24.069366,,2913
25.697985,24.303171,22.562561,,2914
25.196247,23.412666,23.39046,,2915
23.70464,24.160976,23.489395,,2916
24.46763,25.17471,24.173676,,2917
22.141773,23.302422,23.10773,,2918
22.719273,22.841547,24.42425,,2919
22.604687,22.380758,25.363512,,2920
25.042158,22.609129,23.67134,,2921
25.741962,24.903711,22.709667,,2922
25.807125,23.395391,25.325756,,2923
22.18755,23.071629,22.376738,,2924
22.798168,23.976723,24.028648,,2925
25.777777,25.522951,22.856892,,2926
22.372902,25.0127,25.326626,,2927
23.798304,25.298512,25.68485,,2928
23.727692,24.553553,22.513575,,2929
25.809912,25.496758,23.271753,,2930
24.342424,25.115822,25.501984,,2931
22.29293,24.28327,24.696545,,2932
25.875347,24.17748,25.703426,,2933
24.0808,24.435991,25.635904,,2934
22.133358,23.587349,22.67973,,2935
22.245516,22.639116,25.534643,,2936
25.947964,25.372057,25.743313,,2937
22.20673,25.02033,22.494081,,2938
22.720646,25.39894,24.867853,,2939
25.802345,23.311474,25.32838,,2940
24.063684,22.969501,22.691626,,2941
24.768135,24.812471,22.423025,,2942
22.24126,23.852242,24.249195,,2943
23.900875,23.8573,25.208668,,2944
23.21063,22.871937,23.2644,,2945
24.31863,22.567167,24.423328,,2946
22.460415,24.070131,24.322767,,2947
23.083937,23.245659,25.35361,,2948
22.073112,22.645304,22.597595,,2949
25.459911,23.72491,25.660221,,2950
23.49111,24.197437,23.957733,,2951
24.181084,22.61548,24.4978,,2952
22.141,23.269146,23.127878,,2953
22.227514,24.31539,23.552357,,2954
25.791334,24.15624,24.296452,,2955
22.31903,24.7714,24.652126,,2956
24.265001,24.716675,23.675585,,2957
22.566326,22.5636,22.26202,,2958
